tender_id,category,customer,customer_bin,trade_method,publish_date,end_date,window_days,n_bidders,winner_supplier,winner_bin,amount_tg,status,is_captured_ground_truth
403532,Стройматериалы,Заказчик_0181,093957730128,Открытый конкурс,2024-04-10,2024-04-20,10,1,Поставщик_0471,664419980308,2566547.47,Завершен,False
403533,Медицинское оборудование,Заказчик_0101,937882116761,Электронный аукцион,2023-07-15,2023-07-25,10,5,Поставщик_0067,077096602839,7178939.97,Завершен,False
403534,Транспортные услуги,Заказчик_0107,769835139635,Запрос ценовых предложений,2023-03-13,2023-03-23,10,3,Поставщик_0011,543600741840,1257453.92,Завершен,False
403535,Клининг,Заказчик_0068,707783689405,Открытый конкурс,2023-11-03,2023-11-08,5,1,Поставщик_0625,479872818740,743236.25,Итоги подведены,False
403536,Канцелярские товары,Заказчик_0084,846650721507,Запрос ценовых предложений,2023-03-24,2023-03-27,3,1,Поставщик_0754,155928225349,274662.15,Завершен,False
403537,IT-услуги,Заказчик_0041,403641416035,Открытый конкурс,2024-10-14,2024-10-26,12,3,Поставщик_0551,195769373384,5109116.3,Завершен,False
403538,Транспортные услуги,Заказчик_0157,319262117645,Электронный аукцион,2024-09-25,2024-09-29,4,1,Поставщик_0425,674249502283,1267232.5,Итоги подведены,False
403539,Охранные услуги,Заказчик_0122,138783944958,Из одного источника по несостоявшимся закупкам,2023-07-18,2023-07-27,9,2,Поставщик_0084,986105712292,2001306.93,Отменен,False
403540,Канцелярские товары,Заказчик_0152,918199349998,Открытый конкурс,2023-05-08,2023-05-16,8,5,Поставщик_0172,067712977841,270322.83,Завершен,False
403541,Медицинское оборудование,Заказчик_0189,913923992645,Электронный аукцион,2023-09-07,2023-09-22,15,4,Поставщик_0746,277946131833,7125126.83,Итоги подведены,False
403542,Ремонт зданий,Заказчик_0083,349806593311,Открытый конкурс,2023-04-03,2023-04-22,19,2,Поставщик_0736,946616957932,5765228.6,Завершен,False
403543,Мебель,Заказчик_0144,516681609103,Открытый конкурс,2023-04-03,2023-04-09,6,5,Поставщик_0038,806224502118,946348.06,Итоги подведены,False
403544,Продукты питания,Заказчик_0110,880371318781,Электронный аукцион,2024-04-27,2024-05-08,11,6,Поставщик_0464,487067317933,481286.7,Завершен,False
403545,IT-услуги,Заказчик_0077,634570271159,Открытый конкурс,2023-12-03,2023-12-08,5,5,Поставщик_0515,994600436234,5023139.21,Завершен,False
403546,Транспортные услуги,Заказчик_0081,893419340814,Открытый конкурс,2023-03-20,2023-04-05,16,1,Поставщик_0053,134266101208,1253956.47,Итоги подведены,False
403547,IT-услуги,Заказчик_0045,891036937066,Запрос ценовых предложений,2023-08-23,2023-08-27,4,2,Поставщик_0127,685395384465,5480770.03,Завершен,False
403548,Охранные услуги,Заказчик_0153,051929549841,Открытый конкурс,2024-02-24,2024-03-10,15,3,Поставщик_0722,214386232851,1873932.22,Итоги подведены,False
403549,Ремонт зданий,Заказчик_0113,268518827291,Из одного источника,2025-05-11,2025-05-29,18,1,Поставщик_0274,413867661980,6489297.82,Итоги подведены,False
403550,Канцелярские товары,Заказчик_0159,055513512505,Открытый конкурс,2024-05-08,2024-05-20,12,3,Поставщик_0236,351635939493,284611.02,Завершен,False
403551,Ремонт зданий,Заказчик_0150,560471705949,Открытый конкурс,2024-11-15,2024-11-26,11,5,Поставщик_0327,343802486264,6074110.97,Итоги подведены,False
403552,Мебель,Заказчик_0046,178619734353,Из одного источника по несостоявшимся закупкам,2023-11-07,2023-11-15,8,2,Поставщик_0705,917107113218,872542.37,Завершен,False
403553,Клининг,Заказчик_0120,174668074201,Запрос ценовых предложений,2024-11-28,2024-12-15,17,1,Поставщик_0227,652331722063,657593.93,Завершен,False
403554,Канцелярские товары,Заказчик_0063,541376725946,Из одного источника по несостоявшимся закупкам,2025-02-22,2025-03-07,13,3,Поставщик_0523,211268747532,282208.4,Опубликован,False
403555,Канцелярские товары,Заказчик_0063,541376725946,Открытый конкурс,2023-10-24,2023-10-29,5,2,Поставщик_0492,354903957645,309513.3,Завершен,False
403556,Транспортные услуги,Заказчик_0063,541376725946,Запрос ценовых предложений,2024-05-03,2024-05-21,18,2,Поставщик_0695,588998785476,1106666.31,Завершен,False
403557,Медицинское оборудование,Заказчик_0058,694569801375,Электронный аукцион,2023-08-05,2023-08-17,12,6,Поставщик_0103,081878752772,7082141.01,Итоги подведены,False
403558,Медицинское оборудование,Заказчик_0075,929625670649,Из одного источника по несостоявшимся закупкам,2024-02-15,2024-02-26,11,4,Поставщик_0259,469059047610,7566488.56,Опубликован,False
403559,Мебель,Заказчик_0137,362813537454,Электронный аукцион,2024-10-21,2024-11-04,14,4,Поставщик_0731,532932360613,1069458.75,Итоги подведены,False
403560,Медицинское оборудование,Заказчик_0014,219547810444,Открытый конкурс,2023-09-28,2023-10-10,12,1,Поставщик_0355,761448361685,7754782.86,Опубликован,False
403561,Стройматериалы,Заказчик_0102,747749566861,Открытый конкурс,2025-02-14,2025-02-17,3,1,Поставщик_0746,277946131833,3696619.22,Завершен,True
403562,Стройматериалы,Заказчик_0007,329500167403,Электронный аукцион,2024-02-22,2024-03-04,11,3,Поставщик_0091,618880429026,2820456.15,Завершен,False
403563,Транспортные услуги,Заказчик_0083,349806593311,Электронный аукцион,2023-12-17,2024-01-04,18,1,Поставщик_0510,381103791146,1244078.39,Опубликован,False
403564,Мебель,Заказчик_0068,707783689405,Запрос ценовых предложений,2024-11-21,2024-11-30,9,4,Поставщик_0715,687701717887,937382.21,Опубликован,False
403565,Медицинское оборудование,Заказчик_0038,756202235126,Из одного источника по несостоявшимся закупкам,2024-06-02,2024-06-11,9,3,Поставщик_0703,802335654107,8515912.75,Завершен,False
